1220836 0 1 1 0 10
1222030 0 1 0 4 40
1222030 0 1 0 5 40
1223088 0 1 0 5 10
1225222 1 1 0 15 1
1225222 0 1 0 0 1
1227262 0 1 0 3 40
1227262 0 1 0 9 40
1227262 0 1 0 7 40
1227262 0 1 0 10 40
1227312 0 1 1 15 1
1228542 0 1 1 5 10
1228542 0 1 1 0 10
1228542 0 1 1 9 10
1229908 0 1 1 5 40
1231507 1 1 1 11 1
1231563 0 1 1 6 1
1231563 1 1 1 2 1
1231596 1 1 1 15 1
1232347 0 1 1 7 10
1232395 0 1 1 6 1
1233733 0 1 0 4 40
1236128 0 1 1 13 1
1236128 0 1 1 13 1
1237748 0 1 0 8 40
1237748 0 1 0 2 40
1238232 0 1 0 12 40
1238232 0 1 0 10 40
1241294 0 1 1 11 1
1243278 0 1 1 1 1
1243587 1 1 1 8 1
1243587 1 1 1 3 1
1243587 1 1 1 4 1
1243587 0 1 1 1 1
1245205 0 1 0 6 40
1245205 0 1 0 8 40
1245205 0 1 0 5 40
1245205 0 1 0 10 40
1251045 0 1 0 3 40
1251045 0 1 0 6 40
1251093 1 1 1 2 1
1252405 0 1 1 12 1
1252405 0 1 1 0 1
1252479 0 1 1 15 1
1252787 0 1 1 0 40
1259287 1 1 1 6 1
1260247 0 1 1 2 10
1262282 0 1 1 7 1
1264336 0 1 0 8 40
1264793 0 1 1 2 1
1266333 0 1 1 0 40
1266333 0 1 1 3 40
1267620 0 1 1 11 1
1267620 0 1 1 14 1
1267620 1 1 1 8 1
1267620 0 1 1 10 1
1268295 0 1 1 8 10
1268295 0 1 1 4 10
1268835 0 1 0 10 40
1268835 0 1 0 12 40
1270335 0 1 1 10 1
1270335 0 1 1 2 1
1270335 0 1 1 0 1
1270335 1 1 1 11 1
1272171 0 1 1 6 1
1272171 1 1 1 11 1
1272171 0 1 1 8 1
1272931 0 1 1 14 1
1273318 0 1 0 3 40
1273831 1 1 1 6 10
1273831 0 1 1 5 10
1277695 0 1 0 12 40
1277769 0 1 0 12 40
1280713 0 1 1 4 10
1280713 0 1 1 2 10
1281397 1 1 1 15 1
1282206 0 1 1 14 1
1285644 1 1 1 3 1
1289140 0 1 0 13 40
1289140 0 1 0 15 40
1292738 0 1 0 4 40
1293339 1 1 0 8 1
1293339 1 1 0 7 1
1293339 1 1 0 4 1
1296787 0 1 0 5 40
1296787 0 1 0 0 40
1298496 0 1 1 5 1
1298770 0 1 1 11 40
1299391 0 1 1 4 1
1300162 0 1 1 11 40
1304836 0 1 1 14 1
1304977 0 1 1 12 10
1309616 0 1 0 3 40
1311519 0 1 1 14 1
1311519 0 1 1 8 1
1311519 0 1 1 4 1
1311519 0 1 1 14 1
1312321 0 1 1 13 1
1312321 0 1 1 1 1
1314166 0 1 1 10 10
1314213 0 1 1 1 10
1314530 0 1 1 14 1
1314530 1 1 1 12 1
1315746 0 1 1 7 10
1317364 0 1 0 9 40
1318039 0 1 1 14 10
1318039 0 1 1 14 10
1318039 0 1 1 14 10
1318039 0 1 1 14 10
1318039 0 1 1 14 10
1318039 0 1 1 14 10
1318282 0 1 1 15 1
1318282 0 1 1 15 1
1318282 0 1 1 15 1
1318554 0 1 0 4 40
1318554 0 1 0 6 40
1318554 0 1 0 6 40
1318588 0 1 0 6 40
1319952 1 1 1 8 1
1319952 1 1 1 10 1
1319952 0 1 1 8 1
1322663 1 1 1 14 1
1325427 1 1 1 15 1
1325742 0 1 1 15 1
1329987 0 1 1 14 1
1331065 0 1 1 5 1
1331065 0 1 1 8 1
1331825 1 1 1 5 1
1332224 0 1 0 4 40
1332785 0 1 1 14 1
1333173 1 1 1 12 1
1333173 0 1 1 14 1
1334745 0 1 0 10 10
1336273 0 1 1 15 1
1337545 0 1 0 10 40
1337587 0 1 1 9 1
1337905 1 1 1 14 1
1338475 0 1 1 15 1
1340445 1 1 1 10 1
1340445 0 1 1 8 1
1340495 0 1 0 8 40
1341254 0 1 1 2 1
1341254 1 1 1 8 1
1342462 0 1 0 13 40
1345887 0 1 0 7 40
1346768 1 1 1 4 1
1347874 0 1 0 4 40
1347874 0 1 0 1 40
1347894 1 1 1 4 1
1349609 0 1 1 14 1
1349609 0 1 1 12 1
1349997 0 1 1 5 10
1351807 0 1 0 1 40
1351807 0 1 0 0 40
1351817 0 1 0 10 40
1351817 0 1 0 2 40
1351817 0 1 0 11 40
1351817 0 1 0 6 40
1351817 0 1 0 12 40
1351817 0 1 0 12 40
1351817 0 1 0 8 40
1351817 0 1 0 9 40
1353699 0 1 0 8 40
1353699 0 1 0 13 40
1354908 0 1 0 6 40
1354908 0 1 0 4 40
1356623 0 1 0 4 40
1356682 1 1 1 3 1
1356956 0 1 0 9 10
1356956 0 1 0 6 10
1356956 0 1 0 1 10
1357039 0 1 1 7 10
1360138 0 1 0 2 40
1360766 0 1 1 10 10
1362262 0 1 1 5 10
1362262 0 1 1 3 10
1365099 1 1 1 12 1
1365460 0 1 0 4 40
1365460 0 1 0 14 40
1366457 0 1 1 11 1
1366457 0 1 1 6 1
1366457 0 1 1 5 1
1366457 0 1 1 8 1
1366523 0 1 1 10 10
1366563 0 1 1 14 1
1366563 0 1 1 13 1
1366563 0 1 1 13 1
1367655 0 1 0 1 40
1368176 0 1 0 5 40
1368176 0 1 0 3 40
1368214 0 1 1 15 10
1380165 1 1 1 7 1
1381199 0 1 0 3 40
1384837 0 1 0 8 10
1388222 0 1 1 11 1
1388222 0 1 1 5 1
1390283 0 1 0 3 40
1390283 0 1 0 6 40
1390743 0 1 0 6 40
1390743 0 1 0 3 40
1391363 0 1 1 15 1
1391363 0 1 1 14 1
1393721 1 1 1 1 1
1394976 0 1 1 0 1
1394976 1 1 1 3 1
1394976 0 1 1 2 1
1395599 1 1 1 12 1
1395599 0 1 1 3 1
1395642 0 1 0 3 40
1395763 0 1 1 5 40
1396961 1 1 1 6 1
1397740 0 1 1 0 40
1399535 1 1 0 12 4
1399535 0 1 0 12 4
1399535 0 1 0 5 4
1399535 0 1 0 1 4
1403164 1 1 1 14 1
1403164 1 1 1 12 1
1403993 0 1 1 15 1
1405970 0 1 1 9 1
1407796 0 1 1 5 10
1407796 0 1 1 7 10
1407842 0 1 1 6 40
1410260 0 1 1 14 1
1412327 0 1 0 13 40
1412859 0 1 0 1 40
1412859 0 1 0 4 40
1413664 0 1 0 14 40
1413664 0 1 0 3 40
1414061 0 1 1 3 40
1414168 1 1 1 9 1
1415708 0 1 1 12 10
1420422 1 1 1 6 1
1420422 0 1 1 1 1
1420422 0 1 1 8 1
1422936 1 1 1 5 1
1424205 0 1 1 2 1
1424205 1 1 1 5 1
1426065 0 1 1 2 10
1426065 0 1 1 5 10
1426729 0 1 1 4 10
1426729 1 1 1 10 10
1426729 0 1 1 7 10
1426847 0 1 1 5 10
1431470 1 1 1 10 1
1432074 1 1 1 8 1
1432465 0 1 1 7 1
1437411 0 1 0 12 40
1440883 0 1 0 3 40
1442265 0 1 1 14 1
1442265 1 1 1 13 1
1442363 0 1 0 0 1
1442363 1 1 0 3 1
1442363 0 1 0 2 1
1442714 0 1 1 8 1
1442714 1 1 1 9 1
1442714 0 1 1 14 1
1444779 0 1 1 5 1
1444779 0 1 1 2 1
1444779 1 1 1 6 1
1444779 0 1 1 3 1
1444959 0 1 0 11 40
1444959 0 1 0 15 40
1445987 0 1 1 6 1
1446515 0 1 1 14 1
1446515 0 1 1 2 1
1447921 1 1 1 15 1
1450084 0 1 0 10 40
1450084 0 1 0 5 40
1451613 1 1 1 8 1
1453131 0 1 0 14 40
1453487 0 1 1 2 40
1453537 0 1 1 1 10
1453759 0 1 0 3 1
1455285 1 1 1 1 1
1455285 0 1 1 0 1
1455291 0 1 1 11 40
1457289 0 1 1 13 40
1457332 0 1 0 6 40
1458125 1 1 0 14 1
1458597 0 1 1 9 40
1458597 0 1 1 0 40
1458597 0 1 1 6 40
1459095 1 1 1 9 1
1461195 0 1 0 7 40
1461195 0 1 0 5 40
1461195 0 1 0 0 40
1461525 0 1 1 7 1
1461525 1 1 1 9 1
1461685 0 1 0 0 1
1462169 1 1 1 4 1
1464833 0 1 0 15 1
1464833 1 1 0 15 1
1466047 0 1 0 0 4
1467050 0 1 0 10 40
1468824 0 1 1 15 1
1469654 1 1 1 13 1
1469658 0 1 0 1 40
1470501 0 1 1 13 10
1470501 0 1 1 1 10
1471787 0 1 0 8 40
1472895 0 1 0 14 40
1473214 0 1 1 11 1
1473214 0 1 1 12 1
1475123 1 1 1 14 1
1476190 0 1 0 12 40
1476190 0 1 0 10 40
1476266 0 1 1 14 1
1476266 0 1 1 11 1
1476266 0 1 1 9 1
1476266 0 1 1 0 1
1476789 0 1 1 4 40
1478551 0 1 1 12 10
1479554 0 1 1 6 40
1481600 1 1 1 13 1
1482312 1 1 1 2 1
1482312 0 1 1 0 1
1482633 0 1 0 8 40
1482633 0 1 0 5 40
1482633 0 1 0 1 40
1483060 0 1 1 10 1
1483060 0 1 1 7 1
1483060 0 1 1 11 1
1483060 0 1 1 15 1
1483673 1 1 1 5 1
1483673 0 1 1 0 1
1483694 0 1 1 2 10
1483694 0 1 1 1 10
1484358 1 1 1 8 1
1484390 1 1 1 6 1
1484390 0 1 1 12 1
1484390 0 1 1 3 1
1484390 1 1 1 9 1
1484967 1 1 1 13 1
1484967 0 1 1 14 1
1484967 0 1 1 14 1
1485861 0 1 1 10 1
1485861 0 1 1 12 1
1486102 0 1 1 8 1
1486102 0 1 1 5 1
1487332 0 1 1 6 1
1490768 0 1 1 15 1
1490859 1 1 1 7 1
1490929 1 1 1 15 1
1490929 1 1 1 15 1
1494325 0 1 0 11 40
1494325 0 1 0 5 40
1496630 0 1 1 13 1
1496630 1 1 1 11 1
1500303 0 1 1 15 1
1500776 1 1 1 10 1
1500776 0 1 1 5 1
1501775 0 1 1 1 1
1502149 0 1 0 11 40
1503821 0 1 1 10 1
1504685 0 1 1 9 10
1504707 0 1 1 6 1
1504707 1 1 1 3 1
1507480 0 1 1 12 1
1507480 1 1 1 15 1
1508686 0 1 1 15 1
1517850 1 1 1 10 1
1519866 0 1 1 0 10
1519866 0 1 1 1 10
1520442 0 1 1 12 10
1520442 0 1 1 12 10
1522649 0 1 1 15 1
1522649 1 1 1 14 1
1524007 0 1 1 2 10
1524029 0 1 1 7 40
1524029 0 1 1 9 40
1524029 0 1 1 5 40
1526339 1 1 1 1 1
1526339 0 1 1 6 1
1526848 1 1 1 15 1
1527819 1 1 1 13 1
1527819 0 1 1 3 1
1527819 0 1 1 12 1
1527963 1 1 1 8 1
1527963 1 1 1 6 1
1528695 0 1 0 13 1
1528695 1 1 0 14 1
1529060 1 1 1 15 1
1529060 0 1 1 11 1
1529060 1 1 1 11 1
1532046 0 1 1 8 40
1532046 0 1 1 6 40
1533597 0 1 0 9 40
1533860 0 1 1 4 40
1533860 0 1 1 5 40
1533860 0 1 1 1 40
1534371 0 1 1 10 1
1535181 0 1 0 5 40
1535181 0 1 0 5 40
1535181 0 1 0 5 40
1538119 0 1 1 15 10
1538119 0 1 1 15 10
1541796 1 1 1 0 1
1541796 1 1 1 4 1
1545687 0 1 0 15 4
1545867 0 1 0 11 40
1545902 0 1 0 0 40
1545938 0 1 1 4 1
1545938 1 1 1 6 1
1547692 0 1 1 14 1
1547692 1 1 1 14 1
1547692 0 1 1 2 1
1548866 0 1 1 12 1
1548866 1 1 1 11 1
1548866 0 1 1 13 1
1551980 0 1 0 15 40
1561106 0 1 1 10 1
1561106 0 1 1 9 1
1561125 0 1 0 10 40
1561125 0 1 0 12 40
1566351 1 1 1 3 1
1566351 0 1 1 12 1
1566351 1 1 1 11 1
1566351 0 1 1 8 1
1566351 0 1 1 5 1
1566351 0 1 1 1 1
1570679 0 1 0 11 40
1579474 0 1 1 13 10
1580119 1 1 1 9 1
1580119 0 1 1 3 1
1581457 1 1 1 7 1
1582148 1 1 1 14 1
1583662 1 1 1 14 1
1583662 0 1 1 9 1
1583662 1 1 1 9 1
1583662 1 1 1 15 1
1583662 1 1 1 6 1
1583880 1 1 1 9 1
1585799 0 1 1 1 10
1588776 0 1 0 11 4
1588894 0 1 1 8 10
1588894 0 1 1 4 10
1590968 1 1 1 14 10
1591531 1 1 1 12 1
1591531 0 1 1 0 1
1593264 0 1 1 4 10
1593264 0 1 1 0 10
1593264 0 1 1 14 10
1593274 0 1 1 11 40
1593274 0 1 1 8 40
1593274 0 1 1 11 40
1593274 0 1 1 12 40
1593964 0 1 1 15 1
1593964 1 1 1 13 1
1593964 0 1 1 11 1
1596557 0 1 1 14 1
1596557 0 1 1 15 1
1596593 0 1 0 5 40
1596593 0 1 0 2 40
1597764 0 1 0 6 40
1598660 0 1 1 15 1
1599796 0 1 1 11 10
1599796 0 1 1 9 10
1602019 0 1 1 9 40
1602019 0 1 1 3 40
1603381 1 1 1 11 1
1603381 0 1 1 11 1
1606366 0 1 1 5 40
1623185 1 1 0 14 4
1623633 0 1 1 15 1
1623633 0 1 1 14 1
1623633 0 1 1 15 1
1623633 1 1 1 15 1
1623633 0 1 1 14 1
1623885 1 1 1 15 1
1623890 0 1 0 13 40
1623890 0 1 0 13 40
1623890 0 1 0 11 40
1625212 0 1 1 14 10
1625344 1 1 1 13 1
1625344 1 1 1 11 1
1625344 1 1 1 14 1
1625344 1 1 1 14 1
1625344 0 1 1 12 1
1627461 0 1 1 4 40
1627479 0 1 0 3 40
1628381 0 1 1 9 1
1628381 0 1 1 13 1
1628381 0 1 1 11 1
1631078 1 1 1 2 10
1638943 0 1 1 14 10
1638944 1 1 1 8 10
1640334 0 1 0 8 4
1640334 1 1 0 6 4
1649450 1 1 1 9 1
1649450 1 1 1 7 1
1650782 1 1 1 10 1
1650782 0 1 1 7 1
1652773 1 1 1 0 1
1652909 0 1 0 13 40
1652909 0 1 0 10 40
1653275 0 1 0 11 40
1653275 0 1 0 12 40
1658815 0 1 1 13 10
1658815 0 1 1 11 10
1659293 0 1 0 1 40
1664403 1 1 1 13 1
1664403 0 1 1 11 1
1664403 0 1 1 2 1
1672481 0 1 0 11 40
1672481 0 1 0 5 40
1672481 0 1 0 8 40
1672492 0 1 0 0 40
1677811 0 1 0 4 40
1677811 0 1 0 1 40
1680895 0 1 1 7 40
1690622 0 1 0 14 40
1695391 0 1 0 7 40
1696957 0 1 1 10 10
1697708 0 1 1 12 40
1700159 1 1 1 15 1
1700159 1 1 1 15 1
1700637 0 1 1 15 1
1701687 0 1 1 3 10
1703752 0 1 1 11 10
1703752 0 1 1 8 10
1704019 0 1 1 8 40
1704019 0 1 1 6 40
1704019 0 1 1 3 40
1708844 0 1 0 12 40
1708844 0 1 0 10 40
1708844 0 1 0 7 40
1708844 0 1 0 5 40
1708844 0 1 0 3 40
1718450 0 1 1 15 1
1721510 0 1 1 11 1
1725278 0 1 1 14 10
1726513 1 1 1 15 1
1726513 0 1 1 15 1
1726689 1 1 1 15 1
1728578 1 1 1 9 1
1728578 0 1 1 8 1
1728578 0 1 1 5 1
1728578 0 1 1 1 1
1728589 0 1 1 14 1
1728589 1 1 1 14 1
1728669 0 1 0 6 40
1729377 0 1 1 9 10
1729764 0 1 0 14 40
1731918 1 1 1 12 1
1731918 0 1 1 12 1
1732456 1 1 1 12 1
1736676 0 1 1 10 1
1737036 0 1 1 3 1
1741184 0 1 1 6 10
1744468 0 1 1 11 10
1744468 0 1 1 10 10
1744468 0 1 1 12 10
1747256 0 1 1 15 10
1748734 1 1 1 6 1
1750828 0 1 0 3 40
1751361 0 1 0 8 40
1753751 0 1 0 3 40
1754065 0 1 1 3 40
1760699 0 1 0 0 40
1761238 0 1 1 14 1
1762458 0 1 1 14 1
1762458 0 1 1 12 1
1762863 0 1 1 6 10
1762863 0 1 1 1 10
1762863 0 1 1 0 10
1764666 0 1 0 11 40
1764666 0 1 0 11 40
1768843 0 1 1 1 10
1768843 0 1 1 0 10
1771006 1 1 1 12 1
1771006 0 1 1 7 1
1771448 0 1 1 15 10
1772084 0 1 1 0 10
1777803 0 1 1 5 40
1777803 0 1 1 3 40
1779247 0 1 1 5 1
1779551 0 1 1 14 10
1780257 1 1 1 15 1
1781013 0 1 1 13 1
1784666 0 1 0 8 40
1784666 0 1 0 5 40
1788580 0 1 1 14 10
1788580 0 1 1 14 10
1788580 0 1 1 15 10
1788580 0 1 1 13 10
1788580 0 1 1 13 10
1789456 0 1 1 2 10
1793676 0 1 1 13 10
1793972 0 1 0 12 40
1794434 0 1 1 11 1
1794434 0 1 1 9 1
1794434 0 1 1 3 1
1794450 1 1 1 7 1
1794450 0 1 1 5 1
1798158 1 1 1 14 1
1798158 1 1 1 14 1
1798158 0 1 1 14 1
1811792 1 1 1 8 10
1811792 0 1 1 15 10
1811792 0 1 1 1 10
1812259 0 1 1 7 1
1812907 1 1 0 13 40
1813769 1 1 1 5 1
1813772 0 1 0 13 40
1817920 0 1 1 11 40
1817920 0 1 1 1 40
1820400 0 1 1 4 40
1820400 0 1 1 2 40
1837012 0 1 1 2 10
1841473 0 1 1 2 10
1841974 0 1 1 8 10
1846272 0 1 1 5 10
1848575 0 1 1 13 1
1848575 0 1 1 5 1
1849256 1 1 1 9 1
1849771 0 1 1 12 1
1849771 0 1 1 10 1
1849786 0 1 1 5 10
1849816 0 1 1 3 10
1849816 0 1 1 1 10
1850421 0 1 0 10 4
1851880 0 1 0 5 40
1851885 0 1 1 14 1
1861256 0 1 1 3 10
1861279 0 1 1 14 1
1861279 0 1 1 14 1
1861279 1 1 1 12 1
1861279 0 1 1 15 1
1861458 0 1 1 8 40
1861458 0 1 1 5 40
1866713 0 1 1 12 10
1866713 0 1 1 13 10
1866941 0 1 0 12 40
1869238 1 1 0 13 4
1872301 1 1 1 1 1
1873819 0 1 0 13 40
1873819 0 1 0 1 40
1873835 0 1 1 14 1
1873835 1 1 1 14 1
1873835 0 1 1 13 1
1877197 0 1 1 1 10
1877567 0 1 1 15 10
1878985 0 1 1 14 10
1880006 0 1 1 12 10
1881189 0 1 1 0 10
1881904 1 1 1 12 1
1883151 0 1 1 13 1
1883151 0 1 1 10 1
1883587 0 1 1 8 40
1883587 0 1 1 11 40
1884222 0 1 0 5 40
1884222 0 1 0 1 40
1884409 0 1 0 1 40
1884409 0 1 0 5 40
1886167 0 1 0 4 40
1886167 0 1 0 9 40
1888953 1 1 1 14 1
1889151 0 1 1 12 1
1889151 0 1 1 15 1
1891562 0 1 1 5 40
1891562 0 1 1 5 40
1891958 0 1 1 3 40
1891958 0 1 1 2 40
1896425 0 1 1 15 1
1899218 1 1 1 15 1
1906054 0 1 1 13 10
1907305 0 1 0 15 40
1907903 0 1 1 11 1
1907903 1 1 1 13 1
1909665 0 1 1 15 1
1909665 1 1 1 3 1
1911908 0 1 1 11 10
1911908 0 1 1 8 10
1914450 0 1 1 3 10
1914488 0 1 0 6 40
1914488 0 1 0 4 40
1914488 0 1 0 2 40
1915741 1 1 1 2 1
1915741 0 1 1 1 1
1915741 0 1 1 0 1
1918781 0 1 1 9 10
1921686 0 1 1 15 10
1922936 0 1 0 13 40
1922936 0 1 0 13 40
1923450 1 1 1 5 1
1923840 0 1 1 1 1
1923840 0 1 1 3 1
1931843 0 1 0 8 40
1931843 0 1 0 8 40
1932151 0 1 0 4 40
1932151 0 1 0 4 40
1932223 0 1 0 9 40
1932223 0 1 0 6 40
1933972 0 1 1 11 1
1933972 0 1 1 14 1
1933972 0 1 1 14 1
1933983 0 1 1 15 1
1933983 1 1 1 15 1
1936077 0 1 1 4 1
1936077 0 1 1 5 1
1936770 0 1 0 14 40
1936770 0 1 0 15 40
1942834 0 1 1 5 40
1943886 0 1 1 12 10
1943886 0 1 1 9 10
